id_talhao;fazenda_nome;setor_nome;codigo_talhao;textura_solo_descricao;safra_ocupacao_variedade;periodo_safra_classe;safra_data_inicio;safra_data_fim;data_plantio_inicio;data_plantio_fim;data_emergencia;data_colheita_inicio;data_colheita_fim;produtividade;ultimo_estadio_fenologico
3209;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 14/15 Soja S7;Safra;2014-01-01;2015-01-01;2014-10-21;2014-10-23;0;2014-02-21;2014-02-26;0;0
12390;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 16/17 Milho M7;Safrinha;2016-01-01;2016-12-31;2016-03-14;2016-03-16;2016-03-18;2016-08-09;2016-08-11;90,0436393453516;V3
29309;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 21/22 Soja S9;Safra;2021-01-01;2022-01-01;2021-10-03;2021-10-04;2021-10-07;2021-01-21;2021-01-23;66,6107506799216;R5.5
3768;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 14/15 Milho M9;Safrinha;2014-01-01;2015-01-01;2014-02-23;2014-02-24;0;2014-07-25;2014-07-26;0;0
21437;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 19/20 Soja S3;Safra;2019-01-01;2020-01-01;2019-10-04;2019-10-05;2019-10-11;2019-02-08;2019-02-11;70,215173814138;R5.4
33961;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 22/23 Algod�o A1;Safrinha;2022-01-01;2023-01-01;2022-01-15;2022-01-16;2022-01-21;0;0;0;0
4823;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 15/16 Soja S6;Safra;2015-01-01;2016-01-01;2015-11-02;2015-11-03;2015-11-09;2015-03-07;2015-03-08;0;R5.3
6494;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 15/16 Soja S6;Outros;2015-01-01;2016-01-01;0;0;0;0;0;0;0
26563;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 20/21 Soja S8;Outros;2020-01-01;2020-12-31;2020-12-21;2020-12-22;2020-12-26;2020-04-20;2020-04-24;61,8175369996052;R3
3825;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 14/15 Milho M4;Safrinha;2014-01-01;2015-01-01;2014-02-25;2014-02-26;0;2014-07-25;2014-07-26;0;0
5466;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 15/16 Milho M9;Safrinha;2015-01-01;2016-01-01;2015-03-16;2015-03-16;2015-03-20;2015-08-17;2015-08-18;0;V1
15932;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 17/18 Milho M6;Safrinha;2017-01-01;2018-01-01;2017-03-05;2017-03-05;2017-03-10;2017-08-05;2017-08-08;68,7726361443376;0
23480;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 19/20 Milho M4;Safrinha;2019-01-01;2020-01-01;2019-02-17;2019-02-17;2019-02-21;0;0;60,7106781186548;0
3826;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 14/15 Milho M5;Safrinha;2014-01-01;2015-01-01;2014-02-27;2014-02-27;0;2014-07-25;2014-07-25;0;0
5464;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 15/16 Milho M6;Safrinha;2015-01-01;2016-01-01;2015-03-17;2015-03-17;2015-03-20;2015-08-17;2015-08-18;0;0
26568;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 20/21 Algod�o A3;Safrinha;2020-01-01;2020-12-31;2020-12-30;2020-12-30;2020-01-06;2020-07-03;2020-07-10;44,5782729553426;0
26569;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 20/21 Algod�o A4;Safrinha;2020-01-01;2020-12-31;2020-12-30;2020-12-30;2020-01-06;2020-07-03;2020-07-10;47,4196283577535;0
26570;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 20/21 Algod�o A3;Safrinha;2020-01-01;2020-12-31;2020-12-30;2020-12-30;2020-01-06;2020-07-03;2020-07-10;47,102487757993;0
26567;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 20/21 Algod�o A3;Safrinha;2020-01-01;2020-12-31;2020-12-30;2020-12-30;2020-01-06;2020-07-03;2020-07-09;50,3326800672743;0
26845;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 20/21 Algod�o A3;Safrinha;2020-01-01;2020-12-31;2020-01-01;2020-01-01;2020-01-06;2020-07-03;2020-07-10;39,2438880017533;0
26099;Repouso;Rio Manso;88;Arenosa 0%-15%;Safra 20/21 Soja S4;Safra;2020-01-01;2020-12-31;2020-10-17;2020-12-01;2020-10-25;2020-02-16;2020-02-19;43,5839779230553;R5.5
12791;Repouso;Rio Manso;88;Arenosa 0%-15%;Safra 17/18 Soja S6;Safra;2017-01-01;2018-01-01;2017-10-28;2017-10-29;2017-11-03;2017-03-03;2017-03-08;67,6251590824821;R5.3
5903;Repouso;Rio Manso;88;Arenosa 0%-15%;Safra 16/17 Soja S8;Safra;2016-01-01;2016-12-31;2016-10-24;2016-10-28;2016-10-29;2016-03-04;2016-03-06;55,6200266932726;R7.3
29991;Repouso;Rio Manso;88;Arenosa 0%-15%;Safra 21/22 Soja S1;Outros;2021-01-01;2022-01-01;2021-12-29;2021-12-30;2021-01-05;2021-04-05;2021-04-10;47,570275052142;V8
23560;Repouso;Rio Manso;88;Arenosa 0%-15%;Safra 19/20 Milho M9;Safrinha;2019-01-01;2020-01-01;2019-02-23;2019-02-23;2019-02-27;2019-07-01;2019-07-01;74,8268388695028;0
16298;Repouso;Rio Manso;88;Arenosa 0%-15%;Safra 17/18 Milho M5;Outros;2017-01-01;2018-01-01;2017-03-23;2017-03-28;0;0;0;0;0
26551;Repouso;Rio Manso;88;Arenosa 0%-15%;Safra 20/21 Soja S8;Outros;2020-01-01;2020-12-31;2020-12-22;2020-12-22;2020-12-28;2020-04-24;2020-04-24;41,1179369523152;R3
4822;Repouso;Rio Manso;88;Arenosa 0%-15%;Safra 15/16 Soja S2;Safra;2015-01-01;2016-01-01;2015-11-02;2015-11-05;2015-11-10;2015-03-12;2015-03-13;0;R4
29278;Repouso;Rio Manso;88;Arenosa 0%-15%;Safra 21/22 Soja S9;Safra;2021-01-01;2022-01-01;2021-10-12;2021-10-13;2021-10-21;2021-02-03;2021-02-04;59,7546721425475;R5.5
5777;Repouso;Rio Manso;88;Arenosa 0%-15%;Safra 15/16 Soja S2;Outros;2015-01-01;2016-01-01;0;0;0;0;0;0;0
6493;Repouso;Rio Manso;88;Arenosa 0%-15%;Safra 15/16 Soja S2;Outros;2015-01-01;2016-01-01;0;0;0;0;0;0;0
3210;Repouso;Rio Manso;88;Arenosa 0%-15%;Safra 14/15 Soja S7;Safra;2014-01-01;2015-01-01;2014-10-23;2014-11-02;0;2014-02-26;2014-02-28;0;0
17736;Repouso;Rio Manso;88;Arenosa 0%-15%;Safra 18/19 Soja S8;Outros;2018-01-01;2019-01-01;2018-12-24;2018-12-28;2018-01-02;2018-04-20;2018-04-25;39,3764996788829;R6
20431;Repouso;Rio Manso;88;Arenosa 0%-15%;Safra 18/19 Milho M5;Outros;2018-01-01;2019-01-01;2018-04-28;2018-04-29;0;0;0;0;0
21438;Repouso;Rio Manso;88;Arenosa 0%-15%;Safra 19/20 Soja S9;Safra;2019-01-01;2020-01-01;2019-10-12;2019-10-15;2019-10-22;2019-02-20;2019-02-23;66,927778237228;R5.2
18733;Repouso;Rio Manso;88;Arenosa 0%-15%;Safra 18/19 Soja S3;Outros;2018-01-01;2019-01-01;2018-12-30;2018-12-30;2018-01-04;2018-04-11;2018-04-12;45,3802010349066;V7
22232;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 19/20 Algod�o A7;Safrinha;2019-01-01;2020-01-01;2019-01-11;2019-01-12;2019-01-16;0;0;80,0391081598295;C4
3688;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 14/15 Milho M8;Safrinha;2014-01-01;2015-01-01;2014-02-18;2014-02-19;0;2014-07-12;2014-07-17;0;0
15668;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 17/18 Milho M1;Safrinha;2017-01-01;2018-01-01;2017-02-27;2017-03-02;2017-03-05;2017-07-18;2017-07-20;99,1136031312246;V8
4775;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 15/16 Soja S5;Safra;2015-01-01;2016-01-01;2015-10-22;2015-10-24;2015-10-31;2015-03-07;2015-03-07;0;R5.3
2237;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 16/17 Soja S8;Safra;2016-01-01;2016-12-31;2016-10-16;2016-10-17;2016-10-21;2016-02-12;2016-02-18;64,9190888573988;R5.3
26075;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 20/21 Soja S7;Safra;2020-01-01;2020-12-31;2020-09-27;2020-09-27;2020-10-05;2020-01-12;2020-01-13;72,1197551685848;R5.4
29253;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 21/22 Soja S1;Safra;2021-01-01;2022-01-01;2021-09-17;2021-09-18;2021-10-01;2021-01-15;2021-01-16;58,3302247021268;R5.5
17125;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 18/19 Soja S2;Safra;2018-01-01;2019-01-01;2018-10-07;2018-10-08;2018-10-12;2018-01-21;2018-01-22;68,3225994845538;R5.5
32812;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 22/23 Soja S3;Safra;2022-01-01;2023-01-01;2022-09-28;2022-09-28;2022-10-03;2022-01-20;2022-01-21;74,0046047460395;V3
30369;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 21/22 Algod�o A8;Safrinha;2021-01-01;2022-01-01;2021-01-16;2021-01-17;2021-01-21;2021-08-01;2021-01-14;79,2204304237045;0
2966;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 14/15 Soja S5;Safra;2014-01-01;2015-01-01;2014-10-14;2014-11-25;0;2014-02-13;2014-02-19;0;0
26752;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 20/21 Algod�o A3;Safrinha;2020-01-01;2020-12-31;2020-01-13;2020-01-15;2020-01-19;2020-07-19;2020-08-03;81,2505707744706;Fn
18941;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 18/19 Algod�o A7;Safrinha;2018-01-01;2019-01-01;2018-01-22;2018-01-23;2018-01-29;2018-07-27;2018-09-21;68,9947988991644;C3
12751;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 17/18 Soja S3;Safra;2017-01-01;2018-01-01;2017-10-20;2017-10-22;2017-10-27;2017-02-17;2017-02-25;68,7567160365109;R5.5
11774;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 16/17 Milho M9;Safrinha;2016-01-01;2016-12-31;2016-02-17;2016-03-03;2016-03-16;0;2016-07-22;92,6536935385252;V10
5376;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 15/16 Milho M3;Safrinha;2015-01-01;2016-01-01;2015-03-04;2015-03-05;2015-03-09;2015-08-02;2015-08-03;0;V5
21357;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 19/20 Soja S3;Safra;2019-01-01;2020-01-01;2019-09-16;2019-09-17;2019-09-24;2019-01-09;2019-01-24;74,5884974671102;R6
5086;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 15/16 Soja S7;Safra;2015-01-01;2016-01-01;2015-11-01;2015-11-01;2015-11-07;2015-02-15;2015-02-15;0;0
12433;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 16/17 Milho M1;Safrinha;2016-01-01;2016-12-31;2016-03-10;2016-03-10;2016-03-16;2016-07-22;2016-07-22;79,9783924679204;V5
5576;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 15/16 Milho M3;Safrinha;2015-01-01;2016-01-01;2015-02-25;2015-02-25;2015-03-06;2015-08-12;2015-08-12;0;0
3687;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 14/15 Milho M5;Safrinha;2014-01-01;2015-01-01;2014-02-19;2014-02-19;0;2014-07-12;2014-07-17;0;0
5111;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 15/16 Soja S8;Safra;2015-01-01;2016-01-01;2015-11-01;2015-11-01;2015-11-07;2015-03-07;2015-03-07;0;0
3686;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 14/15 Milho M5;Safrinha;2014-01-01;2015-01-01;2014-02-20;2014-02-20;0;2014-07-12;2014-07-17;0;0
3685;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 14/15 Milho M7;Safrinha;2014-01-01;2015-01-01;2014-02-27;2014-02-27;0;2014-08-04;2014-08-04;0;0
22233;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 19/20 Algod�o A3;Safrinha;2019-01-01;2020-01-01;2019-01-09;2019-01-11;2019-01-14;0;0;76,7476912852431;C3
21359;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 19/20 Soja S3;Safra;2019-01-01;2020-01-01;2019-09-16;2019-09-17;2019-09-24;2019-01-06;2019-01-10;74,1322700656339;R6
17197;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 18/19 Soja S2;Safra;2018-01-01;2019-01-01;2018-10-03;2018-10-07;2018-10-12;2018-01-13;2018-01-22;69,0136990804453;R5.5
30370;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 21/22 Algod�o A8;Safrinha;2021-01-01;2022-01-01;2021-01-15;2021-01-16;2021-01-20;2021-08-02;2021-01-31;83,1489165142208;0
3681;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 14/15 Milho M3;Safrinha;2014-01-01;2015-01-01;2014-02-17;2014-02-19;0;2014-07-12;2014-07-17;0;0
15669;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 17/18 Milho M2;Safrinha;2017-01-01;2018-01-01;2017-02-25;2017-02-28;2017-03-03;2017-07-21;2017-07-23;102,069584797726;V10
26077;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 20/21 Soja S7;Safra;2020-01-01;2020-12-31;2020-09-21;2020-09-21;2020-10-03;2020-01-16;2020-01-18;75,0887050042381;R5.4
26753;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 20/21 Algod�o A4;Safrinha;2020-01-01;2020-12-31;2020-01-18;2020-01-18;2020-01-24;2020-07-17;2020-08-04;80,0547891410194;C2
11771;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 16/17 Milho M9;Safrinha;2016-01-01;2016-12-31;2016-03-01;2016-03-04;2016-03-08;2016-07-26;2016-07-29;94,1866836367943;V8
2890;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 14/15 Soja S5;Safra;2014-01-01;2015-01-01;2014-10-14;2014-11-11;0;2014-02-11;2014-02-18;0;0
12748;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 17/18 Soja S3;Safra;2017-01-01;2018-01-01;2017-10-21;2017-10-22;2017-10-27;2017-02-23;2017-02-27;69,3321482350613;R5.5
2282;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 16/17 Soja S8;Safra;2016-01-01;2016-12-31;2016-10-19;2016-10-22;2016-10-24;2016-02-27;2016-03-06;61,4300144446489;R5.1
18905;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 18/19 Algod�o A1;Safrinha;2018-01-01;2019-01-01;2018-01-20;2018-01-21;2018-01-28;2018-07-08;2018-07-15;61,8029805523025;Fn
29254;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 21/22 Soja S1;Safra;2021-01-01;2022-01-01;2021-09-18;2021-09-18;2021-09-29;2021-01-12;2021-01-16;37,6190177366399;R5.5
33926;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 22/23 Algod�o A6;Safrinha;2022-01-01;2023-01-01;2022-01-23;2022-01-24;2022-01-28;0;0;0;0
32813;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 22/23 Soja S3;Safra;2022-01-01;2023-01-01;2022-09-29;2022-09-30;2022-10-04;2022-01-20;2022-01-21;71,787635214341;V5
4183;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 15/16 Soja S5;Safra;2015-01-01;2016-01-01;2015-10-21;2015-10-22;2015-10-29;2015-02-19;2015-02-22;0;R5.3
5380;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 15/16 Milho M3;Safrinha;2015-01-01;2016-01-01;2015-02-22;2015-02-23;2015-03-02;2015-07-29;2015-07-31;0;V7
3684;Repouso;Vale Verde;37;Argilosa 35%-60%;Safra 14/15 Milho M5;Safrinha;2014-01-01;2015-01-01;2014-02-20;2014-02-20;0;2014-07-12;2014-07-13;0;0
3610;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 14/15 Algod�o A7;Safrinha;2014-01-01;2015-01-01;2014-02-09;2014-02-10;0;2014-09-22;2014-09-22;0;0
12750;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 17/18 Soja S6;Safra;2017-01-01;2018-01-01;2017-10-07;2017-10-08;2017-10-15;2017-01-21;2017-01-23;54,0513978011697;R6
5127;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 15/16 Algod�o A4;Safrinha;2015-01-01;2016-01-01;2015-01-25;2015-01-28;2015-02-01;2015-08-17;2015-09-01;0;R9
33927;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 22/23 Algod�o A6;Safrinha;2022-01-01;2023-01-01;2022-01-22;2022-01-23;2022-01-27;0;0;0;0
4711;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 15/16 Soja S2;Safra;2015-01-01;2016-01-01;2015-10-08;2015-10-11;2015-10-18;2015-01-22;2015-01-26;0;R7.2
11653;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 16/17 Algod�o A7;Safrinha;2016-01-01;2016-12-31;2016-02-12;2016-02-13;2016-02-18;0;0;66,8460922130203;Fn
26754;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 20/21 Algod�o A2;Safrinha;2020-01-01;2020-12-31;2020-01-24;2020-01-24;2020-01-29;0;0;74,770988948908;Fn
30371;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 21/22 Algod�o A6;Safrinha;2021-01-01;2022-01-01;2021-01-14;2021-01-15;2021-01-19;2021-07-23;2021-08-08;80,4221776599411;VE
15209;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 17/18 Algod�o A2;Safrinha;2017-01-01;2018-01-01;2017-01-22;2017-01-30;2017-01-27;2017-08-18;2017-10-22;78,6353165291315;C3
18942;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 18/19 Algod�o A6;Safrinha;2018-01-01;2019-01-01;2018-01-21;2018-01-22;2018-01-27;2018-08-13;2018-09-15;75,6614417318592;Fn
19817;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 18/19 Milho M9;Safrinha;2018-01-01;2019-01-01;2018-03-11;2018-03-11;0;2018-07-25;2018-07-26;90,5985960109774;0
17931;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 18/19 Soja S1;Safra;2018-01-01;2019-01-01;2018-09-24;2018-09-30;2018-10-02;2018-01-20;2018-01-21;70,5373723423822;R6
2849;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 14/15 Soja S7;Safra;2014-01-01;2015-01-01;2014-09-26;2014-09-27;0;2014-02-07;2014-02-07;0;0
32814;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 22/23 Soja S1;Safra;2022-01-01;2023-01-01;2022-10-09;2022-10-09;2022-10-15;2022-01-21;2022-01-23;66,4510199677302;VC
29255;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 21/22 Soja S9;Safra;2021-01-01;2022-01-01;2021-09-22;2021-09-24;2021-09-29;2021-01-10;2021-01-12;70,2016960963893;R5.4
25574;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 20/21 Soja S4;Safra;2020-01-01;2020-12-31;2020-09-30;2020-10-04;2020-10-10;2020-01-23;2020-01-25;74,6479123091407;R5.4
2210;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 16/17 Soja S1;Safra;2016-01-01;2016-12-31;2016-10-11;2016-10-12;2016-10-15;2016-02-05;2016-02-08;66,7478139776933;R6
21361;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 19/20 Soja S3;Safra;2019-01-01;2020-01-01;2019-09-24;2019-09-26;2019-10-02;2019-01-24;2019-01-25;67,8298089851611;R5.1
22234;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 19/20 Algod�o A1;Safrinha;2019-01-01;2020-01-01;2019-01-12;2019-02-02;2019-02-07;0;0;75,0307106012322;F2
22024;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 19/20 Soja S5;Safra;2019-01-01;2020-01-01;2019-09-24;2019-09-26;2019-10-02;2019-01-11;2019-01-13;72,1981607726633;R5.3
33678;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 22/23 Soja S4;Safra;2022-01-01;2023-01-01;2022-10-09;2022-10-10;2022-10-15;2022-01-21;2022-01-22;70,3376679613666;0
26260;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 20/21 Soja S1;Safra;2020-01-01;2020-12-31;2020-10-04;2020-10-04;2020-10-10;2020-01-24;2020-01-24;70,9878248737289;0
19322;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 18/19 Algod�o A6;Safrinha;2018-01-01;2019-01-01;2018-01-21;2018-01-22;2018-03-08;2018-08-24;2018-09-24;56,4541151870022;0
18568;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 18/19 Soja S7;Safra;2018-01-01;2019-01-01;2018-11-05;2018-11-05;2018-11-10;2018-02-08;2018-03-04;68,9359382850497;0
3150;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 14/15 Soja S9;Safra;2014-01-01;2015-01-01;2014-09-27;2014-10-12;0;2014-02-08;2014-02-10;0;0
18584;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 18/19 Soja S6;Safra;2018-01-01;2019-01-01;2018-11-04;2018-11-04;2018-11-09;2018-02-19;2018-02-26;53,381560585254;0
18590;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 18/19 Soja S3;Safra;2018-01-01;2019-01-01;2018-11-05;2018-11-05;2018-11-10;2018-02-24;2018-03-02;55,0019723566632;0
18591;Repouso;Vale Verde;38;Argilosa 35%-60%;Safra 18/19 Soja S1;Safra;2018-01-01;2019-01-01;2018-11-05;2018-11-05;2018-11-10;2018-02-23;2018-02-26;47,5569546649493;0
18952;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 18/19 Algod�o A1;Safrinha;2018-01-01;2019-01-01;2018-02-04;2018-02-05;2018-02-11;2018-08-18;2018-10-19;73,8229573602059;Fn
11397;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 16/17 Algod�o A7;Safrinha;2016-01-01;2016-12-31;2016-01-25;2016-01-28;2016-02-03;0;0;74,2862782831661;FC
3612;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 14/15 Algod�o A7;Safrinha;2014-01-01;2015-01-01;2014-02-10;2014-02-11;0;2014-09-05;2014-09-16;0;0
26755;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 20/21 Algod�o A6;Safrinha;2020-01-01;2020-12-31;2020-01-22;2020-01-24;2020-01-28;0;0;84,5976688626541;Fn
30372;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 21/22 Algod�o A2;Safrinha;2021-01-01;2022-01-01;2021-01-11;2021-01-12;2021-01-15;2021-08-11;2021-01-08;80,9043165710068;VE
2100;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 15/16 Algod�o A7;Safrinha;2015-01-01;2016-01-01;2015-01-24;2015-01-27;2015-02-02;2015-07-30;2015-08-05;0;R7.3
4710;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 15/16 Soja S2;Safra;2015-01-01;2016-01-01;2015-10-08;2015-10-12;2015-10-19;2015-01-24;2015-01-25;0;R7.1
23152;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 19/20 Milho M5;Outros;2019-01-01;2020-01-01;0;0;0;0;0;0;0
29228;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 21/22 Soja S9;Safra;2021-01-01;2022-01-01;2021-09-21;2021-09-22;2021-09-27;2021-01-07;2021-01-10;66,5891765250438;R5.5
25575;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 20/21 Soja S1;Safra;2020-01-01;2020-12-31;2020-09-28;2020-09-30;2020-10-06;2020-01-20;2020-01-22;72,364485652082;R5.5
12827;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 17/18 Soja S6;Safra;2017-01-01;2018-01-01;2017-09-26;2017-09-27;2017-10-03;2017-01-19;2017-01-22;51,1471492075399;R5.5
17932;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 18/19 Soja S1;Safra;2018-01-01;2019-01-01;2018-10-03;2018-10-07;2018-10-12;2018-01-29;2018-02-04;71,6309645850456;R5.5
33979;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 22/23 Algod�o A2;Safrinha;2022-01-01;2023-01-01;2022-01-26;2022-01-27;2022-01-30;0;0;0;0
15210;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 17/18 Algod�o A3;Safrinha;2017-01-01;2018-01-01;2017-01-20;2017-01-21;2017-01-25;2017-08-08;2017-08-29;72,2427979949926;Fn
22235;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 19/20 Algod�o A1;Safrinha;2019-01-01;2020-01-01;2019-01-11;2019-01-11;2019-01-16;0;0;76,0039533975038;Fn
6028;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 16/17 Soja S1;Safra;2016-01-01;2016-12-31;2016-09-26;2016-09-27;2016-09-30;2016-01-23;2016-01-27;69,1466744622373;R6
2843;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 14/15 Soja S9;Safra;2014-01-01;2015-01-01;2014-09-27;2014-09-28;0;2014-02-07;2014-02-08;0;0
32815;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 22/23 Soja S3;Safra;2022-01-01;2023-01-01;2022-10-03;2022-10-06;2022-10-09;2022-01-24;2022-01-29;71,9961739901296;V1
21363;Repouso;Vale Verde;39;Argilosa 35%-60%;Safra 19/20 Soja S5;Safra;2019-01-01;2020-01-01;2019-09-22;2019-09-22;2019-09-28;2019-01-09;2019-01-13;71,1883551970838;R5.4
9850;Repouso;Vale Verde;40;Argilosa 35%-60%;Safra 16/17 Algod�o A7;Safrinha;2016-01-01;2016-12-31;2016-12-28;2016-01-02;2016-01-08;0;0;71,6671027373671;C2
17933;Repouso;Vale Verde;40;Argilosa 35%-60%;Safra 18/19 Soja S3;Safra;2018-01-01;2019-01-01;2018-10-15;2018-10-16;2018-10-24;2018-01-30;2018-02-04;64,9548395325389;R5.4
18953;Repouso;Vale Verde;40;Argilosa 35%-60%;Safra 18/19 Algod�o A7;Safrinha;2018-01-01;2019-01-01;2018-02-04;2018-02-07;2018-02-12;2018-08-13;2018-09-10;71,9943712889911;Fn
4759;Repouso;Vale Verde;40;Argilosa 35%-60%;Safra 15/16 Soja S5;Safra;2015-01-01;2016-01-01;2015-10-18;2015-10-19;2015-10-27;2015-01-30;2015-02-01;0;R7.1
26756;Repouso;Vale Verde;40;Argilosa 35%-60%;Safra 20/21 Algod�o A2;Safrinha;2020-01-01;2020-12-31;2020-02-02;2020-02-03;2020-02-08;0;0;75,9942269117346;Fn
29314;Repouso;Vale Verde;40;Argilosa 35%-60%;Safra 21/22 Soja S9;Safra;2021-01-01;2022-01-01;2021-09-21;2021-09-22;2021-09-27;2021-01-09;2021-01-11;71,0971291124568;R5.5
